A_id,B_id,risk,reason
0,1,0.333,Без B возможны задержки или перераспределение ресурсов.
0,2,0.4167,Без B возможны задержки или перераспределение ресурсов.
0,3,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
0,4,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,5,0.5,Без B выполнение A невозможно.
0,6,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,7,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
0,8,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,9,0.25,Без B возможны задержки или перераспределение ресурсов.
0,10,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,11,0.25,Без B возможны задержки или перераспределение ресурсов.
0,12,0.25,Без B возможны задержки или перераспределение ресурсов.
0,13,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,14,0.25,Без B возможны задержки или перераспределение ресурсов.
0,15,0.5,Без B выполнение A невозможно.
0,16,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,17,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
0,18,0.4166666666666667,Без B возможны задержки или перераспределение ресурсов.
0,19,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,20,0.5,Без B возможны задержки или перераспределение ресурсов.
0,21,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,22,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,23,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,24,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,25,0.4166666666666667,Без B возможны задержки или перераспределение ресурсов.
0,26,0.6667,Без B выполнение A невозможно.
0,27,0.33,Без B возможны задержки или перераспределение ресурсов.
0,28,0.25,Без B возможны задержки или перераспределение ресурсов.
0,29,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
0,30,0.5833333333333334,Без B выполнение A невозможно.
0,31,0.25,Без B возможны задержки или перераспределение ресурсов.
0,32,0.67,Без B выполнение A невозможно.
0,33,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,34,0.4166666666666667,Без B возможны задержки или перераспределение ресурсов.
0,35,0.5833333333333334,Без B выполнение A невозможно.
0,36,0.25,Без B возможны задержки или перераспределение ресурсов.
0,37,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,38,0.4167,Без B возможны задержки или перераспределение ресурсов.
0,39,0.5,Без B выполнение A невозможно.
0,40,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,41,0.4166666666666667,Без B возможны задержки или перераспределение ресурсов.
0,42,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,43,0.5,Без B выполнение A невозможно.
0,44,0.4166666666666667,Без B возможны задержки или перераспределение ресурсов.
0,45,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,46,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,47,0.25,Без B возможны задержки или перераспределение ресурсов.
0,48,0.5,Без B возможны задержки или перераспределение ресурсов.
0,49,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,50,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,51,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,52,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,53,0.25,Без B возможны задержки или перераспределение ресурсов.
0,54,0.25,Без B возможны задержки или перераспределение ресурсов.
0,55,0.25,Без B возможны задержки или перераспределение ресурсов.
0,56,0.25,Без B возможны задержки или перераспределение ресурсов.
0,57,0.25,Без B возможны задержки или перераспределение ресурсов.
0,58,0.333,Без B возможны задержки или перераспределение ресурсов.
0,59,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,60,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,61,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,62,0.25,Без B возможны задержки или перераспределение ресурсов.
0,63,0.6666666666666666,Без B выполнение A невозможно.
0,64,0.33,Без B возможны задержки или перераспределение ресурсов.
0,65,0.25,Без B возможны задержки или перераспределение ресурсов.
0,66,0.25,Без B возможны задержки или перераспределение ресурсов.
0,67,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,68,0.1667,Без B возможны задержки или перераспределение ресурсов.
0,69,0.25,Без B возможны задержки или перераспределение ресурсов.
0,70,0.25,Без B возможны задержки или перераспределение ресурсов.
0,71,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
0,72,0.25,Без B возможны задержки или перераспределение ресурсов.
0,73,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,74,0.0,Без B возможны задержки или перераспределение ресурсов.
0,75,0.1667,Без B возможны задержки или перераспределение ресурсов.
0,76,0.25,Без B возможны задержки или перераспределение ресурсов.
0,77,0.25,Без B возможны задержки или перераспределение ресурсов.
0,78,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
0,79,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
1,0,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
1,2,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
1,3,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
1,4,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
1,5,0.333,Без B возможны задержки или перераспределение ресурсов.
1,6,0.4166666666666667,Без B возможны задержки или перераспределение ресурсов.
1,7,0.0,Без B возможны задержки или перераспределение ресурсов.
1,8,0.0,Без B возможны задержки или перераспределение ресурсов.
1,9,0.1667,Без B возможны задержки или перераспределение ресурсов.
1,10,0.25,Без B возможны задержки или перераспределение ресурсов.
1,11,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
1,12,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
1,13,0.333,Без B возможны задержки или перераспределение ресурсов.
1,14,0.333,Без B возможны задержки или перераспределение ресурсов.
1,15,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
1,16,0.17,Без B возможны задержки или перераспределение ресурсов.
1,17,0.17,Без B возможны задержки или перераспределение ресурсов.
1,18,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
1,19,0.25,Без B возможны задержки или перераспределение ресурсов.
1,20,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
1,21,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
1,22,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
1,23,0.333,Без B возможны задержки или перераспределение ресурсов.
1,24,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
1,25,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
1,26,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
1,27,0.0,Без B возможны задержки или перераспределение ресурсов.
1,28,0.25,Без B возможны задержки или перераспределение ресурсов.
1,29,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
1,30,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
1,31,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
1,32,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
1,33,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
1,34,0.333,Без B возможны задержки или перераспределение ресурсов.
1,35,0.25,Без B возможны задержки или перераспределение ресурсов.
1,36,0.25,Без B возможны задержки или перераспределение ресурсов.
1,37,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
1,38,0.167,Без B возможны задержки или перераспределение ресурсов.
1,39,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
1,40,0.0,Без B возможны задержки или перераспределение ресурсов.
1,41,0.0,Без B возможны задержки или перераспределение ресурсов.
1,42,0.0,Без B возможны задержки или перераспределение ресурсов.
1,43,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
1,44,0.083,Без B возможны задержки или перераспределение ресурсов.
1,45,0.0,Без B возможны задержки или перераспределение ресурсов.
1,46,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
1,47,0.25,Без B возможны задержки или перераспределение ресурсов.
1,48,0.0,Без B возможны задержки или перераспределение ресурсов.
1,49,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
1,50,0.0,Без B возможны задержки или перераспределение ресурсов.
1,51,0.25,Без B возможны задержки или перераспределение ресурсов.
1,52,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
1,53,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
1,54,0.25,Без B возможны задержки или перераспределение ресурсов.
1,55,0.25,Без B возможны задержки или перераспределение ресурсов.
1,56,0.0,Без B возможны задержки или перераспределение ресурсов.
1,57,0.25,Без B возможны задержки или перераспределение ресурсов.
1,58,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
1,59,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
1,60,0.25,Без B возможны задержки или перераспределение ресурсов.
1,61,0.17,Без B возможны задержки или перераспределение ресурсов.
1,62,0.25,Без B возможны задержки или перераспределение ресурсов.
1,63,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
1,64,0.25,Без B возможны задержки или перераспределение ресурсов.
1,65,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
1,66,0.17,Без B возможны задержки или перераспределение ресурсов.
1,67,0.25,Без B возможны задержки или перераспределение ресурсов.
1,68,0.25,Без B возможны задержки или перераспределение ресурсов.
1,69,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
1,70,0.0,Без B возможны задержки или перераспределение ресурсов.
1,71,0.0,Без B возможны задержки или перераспределение ресурсов.
1,72,0.25,Без B возможны задержки или перераспределение ресурсов.
1,73,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
1,74,0.0,Без B возможны задержки или перераспределение ресурсов.
1,75,0.0,Без B возможны задержки или перераспределение ресурсов.
1,76,0.0,Без B возможны задержки или перераспределение ресурсов.
1,77,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
1,78,0.17,Без B возможны задержки или перераспределение ресурсов.
1,79,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
2,0,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
2,1,0.333,Без B возможны задержки или перераспределение ресурсов.
2,3,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
2,4,0.4167,Без B возможны задержки или перераспределение ресурсов.
2,5,0.4166666666666667,Без B возможны задержки или перераспределение ресурсов.
2,6,0.5,Без B выполнение A невозможно.
2,7,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
2,8,0.1667,Без B возможны задержки или перераспределение ресурсов.
2,9,0.08,Без B возможны задержки или перераспределение ресурсов.
2,10,0.25,Без B возможны задержки или перераспределение ресурсов.
2,11,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
2,12,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
2,13,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
2,14,0.5,Без B возможны задержки или перераспределение ресурсов.
2,15,0.17,Без B возможны задержки или перераспределение ресурсов.
2,16,0.25,Без B возможны задержки или перераспределение ресурсов.
2,17,0.0,Без B возможны задержки или перераспределение ресурсов.
2,18,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
2,19,0.25,Без B возможны задержки или перераспределение ресурсов.
2,20,0.0,Без B возможны задержки или перераспределение ресурсов.
2,21,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
2,22,0.25,Без B возможны задержки или перераспределение ресурсов.
2,23,0.25,Без B возможны задержки или перераспределение ресурсов.
2,24,0.25,Без B возможны задержки или перераспределение ресурсов.
2,25,0.25,Без B возможны задержки или перераспределение ресурсов.
2,26,0.25,Без B возможны задержки или перераспределение ресурсов.
2,27,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
2,28,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
2,29,0.25,Без B возможны задержки или перераспределение ресурсов.
2,30,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
2,31,0.25,Без B возможны задержки или перераспределение ресурсов.
2,32,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
2,33,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
2,34,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
2,35,0.4166666666666667,Без B возможны задержки или перераспределение ресурсов.
2,36,0.25,Без B возможны задержки или перераспределение ресурсов.
2,37,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
2,38,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
2,39,0.333,Без B возможны задержки или перераспределение ресурсов.
2,40,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
2,41,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
2,42,0.1667,Без B возможны задержки или перераспределение ресурсов.
2,43,0.0,Без B возможны задержки или перераспределение ресурсов.
2,44,0.0,Без B возможны задержки или перераспределение ресурсов.
2,45,0.0,Без B возможны задержки или перераспределение ресурсов.
2,46,0.17,Без B возможны задержки или перераспределение ресурсов.
2,47,0.25,Без B возможны задержки или перераспределение ресурсов.
2,48,0.25,Без B возможны задержки или перераспределение ресурсов.
2,49,0.17,Без B возможны задержки или перераспределение ресурсов.
2,50,0.1667,Без B возможны задержки или перераспределение ресурсов.
2,51,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
2,52,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
2,53,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
2,54,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
2,55,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
2,56,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
2,57,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
2,58,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
2,59,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
2,60,0.17,Без B возможны задержки или перераспределение ресурсов.
2,61,0.25,Без B возможны задержки или перераспределение ресурсов.
2,62,0.1667,Без B возможны задержки или перераспределение ресурсов.
2,63,0.25,Без B возможны задержки или перераспределение ресурсов.
2,64,0.25,Без B возможны задержки или перераспределение ресурсов.
2,65,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
2,66,0.25,Без B возможны задержки или перераспределение ресурсов.
2,67,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
2,68,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
2,69,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
2,70,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
2,71,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
2,72,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
2,73,0.0,Без B возможны задержки или перераспределение ресурсов.
2,74,0.0,Без B возможны задержки или перераспределение ресурсов.
2,75,0.0,Без B возможны задержки или перераспределение ресурсов.
2,76,0.0,Без B возможны задержки или перераспределение ресурсов.
2,77,0.0,Без B возможны задержки или перераспределение ресурсов.
2,78,0.0,Без B возможны задержки или перераспределение ресурсов.
2,79,0.0,Без B возможны задержки или перераспределение ресурсов.
3,0,0.25,Без B возможны задержки или перераспределение ресурсов.
3,1,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
3,2,0.4167,Без B возможны задержки или перераспределение ресурсов.
3,4,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
3,5,0.5,Без B выполнение A невозможно.
3,6,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
3,7,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,8,0.25,Без B возможны задержки или перераспределение ресурсов.
3,9,0.25,Без B возможны задержки или перераспределение ресурсов.
3,10,0.083,Без B возможны задержки или перераспределение ресурсов.
3,11,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,12,0.25,Без B возможны задержки или перераспределение ресурсов.
3,13,0.25,Без B возможны задержки или перераспределение ресурсов.
3,14,0.333,Без B возможны задержки или перераспределение ресурсов.
3,15,0.25,Без B возможны задержки или перераспределение ресурсов.
3,16,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,17,0.333,Без B возможны задержки или перераспределение ресурсов.
3,18,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,19,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,20,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,21,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,22,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,23,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,24,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,25,0.1667,Без B возможны задержки или перераспределение ресурсов.
3,26,0.25,Без B возможны задержки или перераспределение ресурсов.
3,27,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,28,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
3,29,0.0,Без B возможны задержки или перераспределение ресурсов.
3,30,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,31,0.25,Без B возможны задержки или перераспределение ресурсов.
3,32,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
3,33,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
3,34,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
3,35,0.25,Без B возможны задержки или перераспределение ресурсов.
3,36,0.25,Без B возможны задержки или перераспределение ресурсов.
3,37,0.25,Без B возможны задержки или перераспределение ресурсов.
3,38,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
3,39,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
3,40,0.25,Без B возможны задержки или перераспределение ресурсов.
3,41,0.1667,Без B возможны задержки или перераспределение ресурсов.
3,42,0.1667,Без B возможны задержки или перераспределение ресурсов.
3,43,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,44,0.17,Без B возможны задержки или перераспределение ресурсов.
3,45,0.083,Без B возможны задержки или перераспределение ресурсов.
3,46,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,47,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,48,0.33,Без B возможны задержки или перераспределение ресурсов.
3,49,0.0,Без B возможны задержки или перераспределение ресурсов.
3,50,0.1667,Без B возможны задержки или перераспределение ресурсов.
3,51,0.08,Без B возможны задержки или перераспределение ресурсов.
3,52,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,53,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,54,0.1667,Без B возможны задержки или перераспределение ресурсов.
3,55,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
3,56,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,57,0.0,Без B возможны задержки или перераспределение ресурсов.
3,58,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,59,0.25,Без B возможны задержки или перераспределение ресурсов.
3,60,0.0,Без B возможны задержки или перераспределение ресурсов.
3,61,0.25,Без B возможны задержки или перераспределение ресурсов.
3,62,0.25,Без B возможны задержки или перераспределение ресурсов.
3,63,0.25,Без B возможны задержки или перераспределение ресурсов.
3,64,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
3,65,0.1667,Без B возможны задержки или перераспределение ресурсов.
3,66,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,67,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,68,0.25,Без B возможны задержки или перераспределение ресурсов.
3,69,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,70,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
3,71,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,72,0.0,Без B возможны задержки или перераспределение ресурсов.
3,73,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
3,74,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
3,75,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
3,76,0.0,Без B влияние на A отсутствует.
3,77,0.083,Без B возможны задержки или перераспределение ресурсов.
3,78,0.0,Без B возможны задержки или перераспределение ресурсов.
3,79,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
4,0,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
4,1,0.33,Без B возможны задержки или перераспределение ресурсов.
4,2,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
4,3,0.333,Без B возможны задержки или перераспределение ресурсов.
4,5,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
4,6,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
4,7,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
4,8,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
4,9,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
4,10,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
4,11,0.25,Без B возможны задержки или перераспределение ресурсов.
4,12,0.08,Без B возможны задержки или перераспределение ресурсов.
4,13,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
4,14,0.33,Без B возможны задержки или перераспределение ресурсов.
4,15,0.17,Без B возможны задержки или перераспределение ресурсов.
4,16,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
4,17,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
4,18,0.25,Без B возможны задержки или перераспределение ресурсов.
4,19,0.0,Без B возможны задержки или перераспределение ресурсов.
4,20,0.17,Без B возможны задержки или перераспределение ресурсов.
4,21,0.25,Без B возможны задержки или перераспределение ресурсов.
4,22,0.25,Без B возможны задержки или перераспределение ресурсов.
4,23,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
4,24,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
4,25,0.25,Без B возможны задержки или перераспределение ресурсов.
4,26,0.25,Без B возможны задержки или перераспределение ресурсов.
4,27,0.1667,Без B возможны задержки или перераспределение ресурсов.
4,28,0.25,Без B возможны задержки или перераспределение ресурсов.
4,29,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов
4,30,0.25,Без B возможны задержки или перераспределение ресурсов.
4,31,0.25,Без B возможны задержки или перераспределение ресурсов.
4,32,0.25,Без B возможны задержки или перераспределение ресурсов.
4,33,0.0,Без B возможны задержки или перераспределение ресурсов.
4,34,0.33,Без B возможны задержки или перераспределение ресурсов.
4,35,0.25,Без B возможны задержки или перераспределение ресурсов.
4,36,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
4,37,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
4,38,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
4,39,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
4,40,0.17,Без B возможны задержки или перераспределение ресурсов.
4,41,0.0,Без B возможны задержки или перераспределение ресурсов.
4,42,0.25,Без B возможны задержки или перераспределение ресурсов.
4,43,0.0,Без B возможны задержки или перераспределение ресурсов.
4,44,0.0,Без B возможны задержки или перераспределение ресурсов.
4,45,0.25,Без B возможны задержки или перераспределение ресурсов.
4,46,0.1667,Без B возможны задержки или перераспределение ресурсов.
4,47,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
4,48,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
4,49,0.083,Без B возможны задержки или перераспределение ресурсов.
4,50,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
4,51,0.17,Без B возможны задержки или перераспределение ресурсов.
4,52,0.0,Без B возможны задержки или перераспределение ресурсов.
4,53,0.25,Без B возможны задержки или перераспределение ресурсов.
4,54,0.25,Без B возможны задержки или перераспределение ресурсов.
4,55,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
4,56,0.17,Без B возможны задержки или перераспределение ресурсов.
4,57,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
4,58,0.333,Без B возможны задержки или перераспределение ресурсов.
4,59,0.0,Без B возможны задержки или перераспределение ресурсов.
4,60,0.3333333333333333,Без B возможны задержки или перераспределение ресурсов.
4,61,0.25,Без B возможны задержки или перераспределение ресурсов.
4,62,0.25,Без B возможны задержки или перераспределение ресурсов.
4,63,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
4,64,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
4,65,0.25,Без B возможны задержки или перераспределение ресурсов.
4,66,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
4,67,0.25,Без B возможны задержки или перераспределение ресурсов.
4,68,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
4,69,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
4,70,0.08333333333333333,Без B возможны задержки или перераспределение ресурсов.
4,71,0.0,Без B возможны задержки или перераспределение ресурсов.
4,72,0.0833,Без B возможны задержки или перераспределение ресурсов.
4,73,0.0,Без B возможны задержки или перераспределение ресурсов.
4,74,0.08,Без B возможны задержки или перераспределение ресурсов.
4,75,0.0,Без B возможны задержки или перераспределение ресурсов.
4,76,0.16666666666666666,Без B возможны задержки или перераспределение ресурсов.
4,77,0.0,Без B возможны задержки или перераспределение ресурсов.
